date,Gas
1/1/2017,25353
12/1/2015,25377
2/1/2015,25417
5/1/2015,25436
7/1/2015,25492
11/1/2014,25508
3/1/2014,25510
2/1/2015,25517
7/1/2015,25557
9/1/2015,25566
3/1/2014,25568
7/1/2015,25578
5/1/2015,25588
9/1/2014,25606
8/1/2014,25633
9/1/2014,25661
4/1/2015,25664
3/1/2015,25725
9/1/2015,25734
3/1/2014,25746
9/1/2014,25750
4/1/2015,25774
12/1/2014,25775
7/1/2015,25777
3/1/2015,25794
2/1/2016,25814
3/1/2015,25869
10/1/2015,25888
5/1/2014,25891
7/1/2014,25901
8/1/2014,25913
7/1/2016,25933
3/1/2017,25941
5/1/2014,25959
8/1/2015,25973
7/1/2014,25985
12/1/2014,25985
9/1/2014,26008
10/1/2015,26049
11/1/2015,26111
2/1/2015,26116
12/1/2015,26142
3/1/2015,26157
5/1/2015,26195
4/1/2016,26209
9/1/2014,26210
6/1/2015,26227
8/1/2015,26232
7/1/2015,26234
10/1/2014,26251
10/1/2015,26254
11/1/2014,26263
2/1/2016,26272
11/1/2015,26291
11/1/2015,26299
10/1/2015,26336
5/1/2015,26349
12/1/2014,26351
6/1/2014,26378
3/1/2015,26383
10/1/2015,26385
4/1/2015,26392
12/1/2014,26421
8/1/2014,26429
3/1/2015,26436
2/1/2014,26440
7/1/2014,26450
7/1/2014,26491
11/1/2015,26519
4/1/2015,26520
1/1/2015,26521
5/1/2017,26571
11/1/2014,26593
7/1/2014,26593
11/1/2015,26602
7/1/2014,26633
1/1/2015,26637
5/1/2016,26714
7/1/2015,26720
6/1/2015,26745
7/1/2015,26753
8/1/2015,26760
2/1/2015,26764
9/1/2014,26766
12/1/2015,26769
5/1/2014,26775
1/1/2015,26783
11/1/2015,26798
1/1/2015,26814
8/1/2015,26814
6/1/2015,26848
10/1/2014,26872
5/1/2015,26875
4/1/2015,26888
6/1/2015,26905
10/1/2014,26922
6/1/2015,26970
5/1/2015,26980
8/1/2015,26982
8/1/2016,26989
9/1/2015,26992
10/1/2014,27004
9/1/2017,27023
8/1/2015,27029
3/1/2015,27036
1/1/2015,27049
12/1/2015,27054
3/1/2015,27096
7/1/2014,27138
9/1/2015,27165
3/1/2014,27169
5/1/2014,27170
2/1/2014,27191
4/1/2016,27198
11/1/2015,27214
7/1/2015,27222
2/1/2015,27231
4/1/2015,27232
10/1/2014,27238
3/1/2015,27264
7/1/2015,27282
1/1/2015,27295
12/1/2014,27309
2/1/2015,27315
4/1/2016,27320
9/1/2015,27326
7/1/2014,27334
8/1/2014,27341
6/1/2014,27386
12/1/2015,27428
11/1/2015,27434
9/1/2015,27445
1/1/2015,27451
8/1/2014,27462
12/1/2015,27465
12/1/2014,27475
1/1/2016,27485
10/1/2015,27495
1/1/2014,27499
11/1/2015,27503
7/1/2014,27505
1/1/2015,27534
12/1/2015,27534
8/1/2017,27556
1/1/2017,27571
5/1/2015,27588
8/1/2015,27599
5/1/2014,27600
9/1/2014,27617
7/1/2015,27626
6/1/2014,27642
5/1/2015,27648
7/1/2015,27672
10/1/2014,27684
8/1/2014,27695
9/1/2014,27698
4/1/2015,27702
8/1/2015,27725
5/1/2015,27732
3/1/2017,27750
10/1/2016,27765
8/1/2015,27783
10/1/2015,27786
3/1/2018,27795
7/1/2014,27824
12/1/2014,27838
5/1/2015,27867
4/1/2014,27880
7/1/2015,27892
10/1/2014,27905
7/1/2014,27953
4/1/2014,27964
5/1/2016,27970
3/1/2015,27984
8/1/2014,28004
3/1/2014,28131
8/1/2015,28138
12/1/2014,28139
5/1/2015,28149
12/1/2015,28150
3/1/2014,28151
8/1/2015,28171
7/1/2017,28195
5/1/2014,28197
10/1/2016,28213
6/1/2015,28214
5/1/2015,28234
4/1/2014,28271
3/1/2015,28288
12/1/2015,28306
7/1/2015,28349
1/1/2015,28371
4/1/2014,28384
9/1/2015,28411
6/1/2014,28440
6/1/2014,28460
11/1/2014,28467
5/1/2016,28488
2/1/2015,28505
11/1/2015,28510
12/1/2014,28531
3/1/2016,28552
5/1/2014,28556
8/1/2014,28579
10/1/2015,28581
1/1/2015,28596
5/1/2015,28600
2/1/2016,28602
11/1/2016,28604
11/1/2015,28613
10/1/2014,28671
7/1/2015,28721
1/1/2015,28730
4/1/2015,28802
10/1/2015,28810
9/1/2015,28834
11/1/2014,28853
10/1/2014,28862
3/1/2014,28887
7/1/2015,28916
6/1/2015,28937
6/1/2015,28980
11/1/2014,29002
4/1/2015,29013
6/1/2015,29023
8/1/2016,29030
8/1/2014,29049
8/1/2014,29057
1/1/2015,29057
1/1/2015,29076
10/1/2014,29099
5/1/2015,29116
11/1/2014,29116
9/1/2015,29116
11/1/2014,29120
5/1/2015,29133
3/1/2015,29183
5/1/2014,29225
7/1/2015,29233
1/1/2015,29272
2/1/2015,29286
4/1/2014,29327
6/1/2014,29329
10/1/2015,29365
4/1/2015,29382
12/1/2014,29391
10/1/2015,29399
5/1/2014,29410
5/1/2015,29432
12/1/2014,29445
7/1/2014,29465
6/1/2014,29471
5/1/2015,29472
5/1/2015,29474
4/1/2015,29484
3/1/2014,29488
12/1/2015,29491
4/1/2017,29517
9/1/2014,29533
4/1/2015,29546
10/1/2015,29593
10/1/2014,29602
10/1/2015,29710
7/1/2016,29724
7/1/2015,29724
1/1/2015,29725
5/1/2014,29766
5/1/2015,29786
2/1/2014,29819
12/1/2015,29822
8/1/2014,29871
8/1/2015,29921
9/1/2015,29922
11/1/2016,29924
8/1/2015,29924
9/1/2014,29927
12/1/2014,29960
9/1/2014,29968
9/1/2014,29995
5/1/2015,29997
11/1/2015,30007
4/1/2015,30014
7/1/2016,30029
7/1/2014,30058
8/1/2015,30066
12/1/2015,30080
2/1/2016,30100
5/1/2014,30142
12/1/2015,30154
9/1/2015,30231
12/1/2015,30281
5/1/2015,30283
2/1/2015,30344
10/1/2015,30358
7/1/2015,30400
5/1/2015,30430
6/1/2015,30465
5/1/2014,30493
6/1/2015,30513
7/1/2014,30563
8/1/2015,30579
12/1/2015,30622
9/1/2015,30649
5/1/2015,30662
9/1/2015,30715
7/1/2014,30744
4/1/2014,30757
7/1/2015,30779
7/1/2015,30819
6/1/2015,30837
10/1/2015,30859
11/1/2016,30905
5/1/2015,30975
11/1/2015,30978
1/1/2015,31005
6/1/2018,31078
11/1/2015,31088
10/1/2015,31114
10/1/2014,31123
8/1/2015,31125
8/1/2015,31129
12/1/2015,31136
9/1/2014,31151
5/1/2015,31175
11/1/2016,31182
10/1/2014,31194
8/1/2015,31269
10/1/2014,31270
9/1/2016,31289
9/1/2014,31301
1/1/2016,31313
5/1/2015,31320
9/1/2016,31369
7/1/2015,31375
3/1/2016,31383
10/1/2015,31432
4/1/2015,31468
12/1/2015,31481
4/1/2015,31521
8/1/2014,31523
1/1/2015,31551
9/1/2015,31613
9/1/2014,31644
6/1/2015,31726
9/1/2015,31731
10/1/2015,31795
8/1/2015,31797
10/1/2014,31854
7/1/2015,31879
8/1/2015,31897
9/1/2014,31905
7/1/2014,31907
6/1/2015,31907
1/1/2015,31913
11/1/2014,31925
9/1/2014,31929
6/1/2015,31966
11/1/2014,32003
8/1/2015,32035
9/1/2014,32039
8/1/2015,32080
8/1/2016,32119
6/1/2014,32120
11/1/2015,32151
7/1/2018,32167
5/1/2014,32172
10/1/2014,32175
4/1/2017,32188
4/1/2015,32198
1/1/2015,32199
11/1/2015,32207
3/1/2014,32209
8/1/2014,32214
10/1/2016,32222
8/1/2014,32250
8/1/2015,32296
3/1/2015,32345
6/1/2015,32355
10/1/2014,32374
8/1/2015,32400
1/1/2014,32414
11/1/2014,32414
3/1/2016,32449
5/1/2015,32449
9/1/2016,32491
5/1/2015,32497
9/1/2018,32550
3/1/2015,32576
2/1/2017,32588
3/1/2015,32628
9/1/2015,32661
2/1/2014,32665
11/1/2015,32703
10/1/2015,32704
5/1/2014,32755
9/1/2015,32759
10/1/2015,32765
9/1/2014,32768
10/1/2014,32818
9/1/2015,32828
5/1/2016,32872
10/1/2014,32912
6/1/2014,32916
7/1/2015,32927
9/1/2014,32965
6/1/2015,32966
10/1/2015,32996
5/1/2014,33055
11/1/2015,33058
4/1/2014,33106
8/1/2014,33155
6/1/2017,33170
4/1/2015,33192
10/1/2014,33230
6/1/2014,33234
1/1/2016,33239
3/1/2015,33258
9/1/2015,33281
7/1/2014,33296
7/1/2014,33353
12/1/2015,33421
9/1/2015,33450
6/1/2014,33469
7/1/2014,33497
9/1/2014,33599
11/1/2014,33612
1/1/2015,33620
7/1/2015,33639
5/1/2015,33655
1/1/2016,33659
1/1/2015,33685
10/1/2014,33686
2/1/2015,33687
3/1/2014,33743
12/1/2015,33757
10/1/2015,33765
8/1/2014,33769
7/1/2015,33775
8/1/2015,33797
11/1/2015,33804
5/1/2015,33804
9/1/2014,33827
10/1/2014,33849
9/1/2015,33878
10/1/2015,33909
9/1/2015,33972
5/1/2015,34001
12/1/2015,34005
9/1/2015,34005
6/1/2014,34032
12/1/2015,34051
5/1/2015,34082
2/1/2016,34092
1/1/2015,34115
12/1/2014,34122
4/1/2014,34127
10/1/2015,34187
1/1/2014,34190
1/1/2015,34199
6/1/2015,34207
3/1/2014,34218
4/1/2017,34239
7/1/2015,34248
11/1/2014,34284
1/1/2016,34307
11/1/2015,34308
11/1/2015,34391
10/1/2015,34395
2/1/2015,34412
7/1/2014,34414
11/1/2015,34421
8/1/2014,34427
3/1/2018,34431
1/1/2015,34444
10/1/2015,34459
9/1/2014,34468
9/1/2015,34477
11/1/2014,34497
5/1/2017,34499
3/1/2014,34507
9/1/2015,34652
8/1/2015,34654
11/1/2015,34729
8/1/2015,34743
3/1/2015,34783
11/1/2014,34810
11/1/2014,34812
6/1/2014,34815
11/1/2015,34889
9/1/2016,34893
6/1/2015,34898
11/1/2015,34908
5/1/2015,34921
3/1/2015,34922
3/1/2014,34999
8/1/2015,35022
5/1/2015,35027
1/1/2016,35031
5/1/2014,35057
1/1/2016,35065
1/1/2015,35085
1/1/2015,35104
10/1/2015,35114
8/1/2014,35182
12/1/2015,35227
7/1/2015,35242
2/1/2016,35272
2/1/2015,35308
1/1/2016,35366
4/1/2014,35373
10/1/2016,35510
6/1/2015,35571
4/1/2014,35575
3/1/2015,35694
6/1/2015,35718
5/1/2015,35769
10/1/2015,35828
4/1/2015,35844
8/1/2017,35890
3/1/2015,35899
12/1/2014,35937
11/1/2015,35958
9/1/2014,35970
10/1/2015,36107
12/1/2015,36139
1/1/2015,36159
12/1/2015,36203
12/1/2014,36223
8/1/2015,36233
10/1/2014,36250
10/1/2014,36263
5/1/2015,36275
9/1/2015,36332
12/1/2014,36371
7/1/2015,36372
4/1/2015,36396
12/1/2015,36404
10/1/2015,36406
8/1/2016,36442
10/1/2014,36452
11/1/2015,36458
12/1/2015,36464
3/1/2015,36522
7/1/2015,36556
6/1/2015,36593
5/1/2014,36632
6/1/2014,36641
10/1/2015,36661
2/1/2015,36697
8/1/2015,36714
12/1/2015,36776
7/1/2015,36875
10/1/2014,36935
6/1/2015,37060
9/1/2014,37076
9/1/2015,37091
9/1/2015,37115
5/1/2015,37247
9/1/2015,37284
5/1/2015,37318
11/1/2015,37367
3/1/2014,37383
1/1/2015,37443
6/1/2014,37452
1/1/2015,37475
12/1/2014,37501
12/1/2014,37543
1/1/2014,37550
2/1/2015,37587
2/1/2016,37627
2/1/2016,37674
5/1/2014,37747
3/1/2015,37759
9/1/2015,37835
6/1/2016,37847
1/1/2015,37893
9/1/2017,37904
1/1/2016,37906
4/1/2014,37926
7/1/2014,37972
5/1/2015,38007
7/1/2014,38011
8/1/2015,38025
4/1/2018,38032
12/1/2015,38077
6/1/2014,38079
9/1/2015,38092
9/1/2016,38127
4/1/2014,38152
7/1/2015,38159
10/1/2016,38237
3/1/2017,38252
10/1/2017,38259
9/1/2014,38289
1/1/2016,38290
9/1/2014,38343
10/1/2015,38376
5/1/2016,38459
8/1/2015,38460
7/1/2015,38466
11/1/2014,38469
5/1/2014,38520
8/1/2015,38531
5/1/2018,38569
8/1/2015,38633
7/1/2017,38673
3/1/2014,38693
2/1/2015,38792
6/1/2015,38890
10/1/2015,38897
12/1/2014,38911
8/1/2015,38939
10/1/2015,38983
2/1/2015,38995
7/1/2015,39000
5/1/2015,39029
12/1/2015,39043
4/1/2016,39103
12/1/2017,39125
2/1/2015,39168
6/1/2014,39171
3/1/2016,39173
5/1/2015,39204
6/1/2014,39208
11/1/2017,39361
2/1/2015,39405
12/1/2014,39462
10/1/2015,39471
6/1/2016,39628
6/1/2015,39668
8/1/2014,39682
11/1/2015,39686
5/1/2014,39702
7/1/2015,39711
10/1/2014,39748
7/1/2015,39757
8/1/2015,39792
7/1/2014,39847
2/1/2014,39943
4/1/2014,40016
5/1/2015,40026
2/1/2016,40058
7/1/2014,40084
1/1/2015,40201
10/1/2014,40201
7/1/2016,40306
5/1/2015,40362
3/1/2015,40454
9/1/2015,40481
3/1/2015,40488
8/1/2015,40507
7/1/2015,40510
7/1/2015,40760
8/1/2016,40879
9/1/2015,40930
5/1/2015,40952
6/1/2015,41009
2/1/2015,41011
8/1/2015,41062
6/1/2015,41156
5/1/2014,41157
7/1/2014,41354
8/1/2014,41451
8/1/2015,41458
11/1/2014,41473
4/1/2015,41484
10/1/2014,41492
12/1/2014,41542
7/1/2016,41542
9/1/2014,41613
1/1/2016,41619
10/1/2015,41740
5/1/2015,41745
1/1/2016,41790
3/1/2014,41829
10/1/2014,41833
3/1/2015,41841
5/1/2015,41873
1/1/2015,41892
9/1/2014,41899
10/1/2015,41928
6/1/2015,41952
7/1/2014,41964
1/1/2015,42003
11/1/2014,42007
6/1/2015,42025
4/1/2014,42029
7/1/2017,42067
1/1/2016,42092
1/1/2016,42095
3/1/2014,42098
10/1/2015,42109
7/1/2014,42147
10/1/2014,42181
8/1/2015,42190
3/1/2015,42211
9/1/2015,42215
7/1/2015,42222
11/1/2015,42334
12/1/2015,42367
10/1/2014,42520
7/1/2016,42556
11/1/2015,42624
2/1/2016,42651
4/1/2015,42719
12/1/2014,42822
4/1/2015,42895
3/1/2016,42976
6/1/2015,42996
2/1/2016,43027
12/1/2015,43171
12/1/2014,43188
8/1/2014,43238
2/1/2014,43257
12/1/2014,43341
6/1/2015,43362
9/1/2014,43406
12/1/2015,43464
4/1/2015,43483
11/1/2015,43649
10/1/2015,43692
11/1/2014,43694
4/1/2015,43725
6/1/2015,43825
5/1/2015,43911
6/1/2015,43914
6/1/2015,43937
1/1/2015,43958
8/1/2014,44016
5/1/2016,44049
8/1/2015,44080
6/1/2015,44152
8/1/2014,44249
8/1/2014,44305
1/1/2016,44364
5/1/2015,44650
8/1/2018,44668
9/1/2014,44748
6/1/2014,45009
2/1/2015,45130
1/1/2016,45157
4/1/2015,45173
6/1/2016,45179
8/1/2014,45189
5/1/2014,45242
8/1/2015,45248
7/1/2016,45288
3/1/2015,45320
10/1/2015,45537
11/1/2015,45558
8/1/2014,45647
10/1/2015,45652
1/1/2015,45683
4/1/2015,45734
9/1/2015,45754
1/1/2015,45860
12/1/2014,45883
9/1/2015,45991
2/1/2015,46140
7/1/2014,46242
11/1/2015,46254
12/1/2015,46379
4/1/2015,46391
9/1/2015,46581
11/1/2014,46588
6/1/2015,46612
12/1/2015,46615
12/1/2015,46689
5/1/2015,46776
12/1/2015,46826
2/1/2015,46839
5/1/2014,46900
4/1/2015,46911
5/1/2015,47034
12/1/2014,47048
2/1/2015,47297
7/1/2014,47328
4/1/2014,47353
4/1/2014,47506
10/1/2015,47594
3/1/2015,47613
1/1/2016,47626
3/1/2014,47744
3/1/2014,47788
11/1/2015,47969
1/1/2016,48038
7/1/2015,48099
12/1/2014,48279
11/1/2015,48333
7/1/2015,48372
11/1/2015,48531
11/1/2014,48564
3/1/2014,48586
1/1/2015,48628
7/1/2014,48702
7/1/2015,48737
1/1/2016,49054
5/1/2015,49054
7/1/2015,49379
3/1/2015,49533
9/1/2014,49601
3/1/2014,49719
11/1/2015,49722
4/1/2014,49747
11/1/2014,49802
8/1/2015,49803
4/1/2015,50008
8/1/2014,50113
7/1/2015,50211
9/1/2015,50230
3/1/2014,50318
6/1/2014,50524
7/1/2014,50600
10/1/2014,50742
9/1/2015,50793
1/1/2016,50941
10/1/2015,51255
5/1/2015,51273
4/1/2016,51363
11/1/2013,51450
5/1/2014,51476
9/1/2015,51478
3/1/2014,51580
2/1/2014,51649
6/1/2014,51939
10/1/2014,52019
3/1/2016,52034
6/1/2015,52159
4/1/2015,52421
3/1/2015,52636
11/1/2014,52780
5/1/2015,53109
1/1/2016,53172
9/1/2014,53698
2/1/2016,53947
5/1/2015,54076
6/1/2014,54350
4/1/2015,54410
11/1/2015,54491
5/1/2014,54491
11/1/2014,54533
12/1/2014,54695
3/1/2015,54838
5/1/2016,55129
11/1/2014,55432
2/1/2014,55642
4/1/2015,55671
4/1/2014,55703
3/1/2014,55724
11/1/2015,55961
2/1/2014,55983
7/1/2015,56003
8/1/2014,56070
12/1/2015,56132
8/1/2014,56260
9/1/2014,56303
11/1/2014,56360
8/1/2014,56410
12/1/2014,56424
12/1/2014,56704
1/1/2014,56847
8/1/2015,56961
5/1/2014,56963
8/1/2015,57044
10/1/2014,57301
3/1/2014,57378
2/1/2015,57549
9/1/2014,57613
8/1/2014,57660
10/1/2014,57684
7/1/2015,58133
12/1/2013,58141
4/1/2014,58199
8/1/2014,58255
12/1/2015,58302
10/1/2014,58345
3/1/2015,58408
2/1/2015,58581
7/1/2014,58640
12/1/2015,58657
6/1/2015,58733
12/1/2015,59098
7/1/2015,59280
3/1/2015,59312
4/1/2015,59324
3/1/2015,59471
10/1/2014,59516
11/1/2014,59651
8/1/2014,59792
6/1/2015,60397
10/1/2014,60534
8/1/2014,60552
4/1/2015,60729
11/1/2015,60853
10/1/2015,61151
10/1/2015,61327
10/1/2014,61404
1/1/2015,61779
9/1/2014,61820
10/1/2015,61922
7/1/2014,62232
11/1/2015,62362
12/1/2014,62511
9/1/2015,62564
12/1/2015,62596
7/1/2015,62621
4/1/2014,62874
6/1/2015,63091
4/1/2014,63158
3/1/2015,63437
1/1/2016,63516
3/1/2016,63651
7/1/2014,64227
3/1/2015,64441
7/1/2014,64577
10/1/2015,64652
3/1/2015,64694
5/1/2015,64795
1/1/2015,64923
4/1/2015,65094
6/1/2015,65138
4/1/2015,65415
5/1/2015,65604
7/1/2015,65897
10/1/2015,66101
10/1/2015,66331
7/1/2015,67036
8/1/2014,67072
8/1/2017,67203
3/1/2014,67455
4/1/2014,68023
5/1/2015,68361
6/1/2015,69578
10/1/2014,69901
11/1/2015,70046
7/1/2016,70528
7/1/2017,70923
11/1/2014,71077
5/1/2014,71900
9/1/2015,72231
9/1/2015,72231
9/1/2015,72232
11/1/2014,72407
8/1/2015,72990
2/1/2015,73655
2/1/2017,73791
10/1/2015,74081
10/1/2015,74081
7/1/2015,74183
1/1/2016,74904
3/1/2015,75041
6/1/2015,75090
10/1/2015,75438
2/1/2014,75473
5/1/2014,75924
8/1/2015,75975
8/1/2015,76008
10/1/2015,77412
3/1/2015,78231
8/1/2014,78257
8/1/2015,78282
2/1/2016,78350
12/1/2014,78428
9/1/2015,78720
2/1/2015,78963
6/1/2014,79898
11/1/2015,80526
8/1/2015,80741
8/1/2015,80741
8/1/2014,81387
1/1/2016,82286
8/1/2014,82376
11/1/2018,82831
7/1/2015,82936
7/1/2015,82936
5/1/2015,83426
5/1/2014,83553
1/1/2016,83762
2/1/2018,83906
4/1/2018,85748
7/1/2015,85791
6/1/2018,86088
8/1/2015,86128
5/1/2014,86263
9/1/2018,86693
7/1/2016,87315
5/1/2018,87367
10/1/2018,87922
9/1/2016,87933
6/1/2015,88143
8/1/2015,88760
3/1/2015,88841
6/1/2015,88983
6/1/2016,89183
3/1/2016,89516
4/1/2016,89595
10/1/2016,89838
1/1/2015,89960
11/1/2016,90405
4/1/2014,90560
3/1/2014,90594
3/1/2018,91068
12/1/2015,91290
5/1/2016,92459
1/1/2016,92471
12/1/2014,92836
10/1/2014,93241
6/1/2014,93510
12/1/2014,94543
12/1/2014,94902
8/1/2018,95608
1/1/2018,95801
7/1/2018,96003
1/1/2014,96275
11/1/2014,96900
4/1/2016,97114
11/1/2015,98446
3/1/2017,98499
12/1/2017,98576
12/1/2016,98819
1/1/2014,98872
4/1/2015,98952
1/1/2015,99672
4/1/2015,99866
4/1/2014,100174
1/1/2016,100322
1/1/2017,100545
2/1/2015,102123
5/1/2014,102422
8/1/2016,102569
11/1/2017,102637
9/1/2015,103079
4/1/2017,103251
4/1/2014,103323
5/1/2016,103511
8/1/2015,106820
12/1/2014,107307
10/1/2014,108040
3/1/2014,108191
7/1/2015,111206
12/1/2015,111587
10/1/2017,111871
11/1/2015,115374
8/1/2014,116865
6/1/2017,117840
8/1/2015,118076
12/1/2015,119115
9/1/2017,120662
5/1/2017,122062
1/1/2015,123732
12/1/2014,124767
11/1/2014,132812
5/1/2015,136910
8/1/2015,137760
5/1/2015,138747
11/1/2015,144436
9/1/2015,145581
10/1/2015,146400
10/1/2015,151593
9/1/2015,159299
4/1/2016,162073
10/1/2014,169012
7/1/2015,187430
6/1/2015,201923
9/1/2015,203704
5/1/2015,219718
8/1/2015,220304
